사용자 유형,기존 응원 팀,질문,매칭팀,추천 리그,sbert_score,n2v_score,vector_score,매칭 스코어,llm_confidence,llm_rank,llm_reason
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,울버햄튼 원더러스,EPL,0.27849495,0.5,0.9769664364860592,0.5068,0.4,9,"울버햄튼은 팬들과의 소통을 중요하게 여기는 편이지만, 리버풀과 크리스탈 팰리스와 같은 강력한 팬 문화를 형성하지 못했습니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맨체스터 유나이티드,EPL,0.2721045,0.5,0.9387467508866107,0.4966,0.25,12,"맨체스터 유나이티드는 전통적으로 큰 팬 기반을 가지고 있지만, 팬들과의 소통을 중시하는 팀으로는 덜 알려져 있습니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,브라이튼 앤 호브 알비온,EPL,0.24834748,0.5,0.957553776686939,0.4908,0.5,7,"브라이튼은 최근에 강력한 팬 문화를 형성하고 있으며, 팬들과의 소통을 중시하는 팀입니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,웨스트햄 유나이티드,EPL,0.15768063,0.5,0.9746360754360393,0.458,0.35,10,"웨스트햄은 새로운 팀으로서 아직 완전히 정착되지 않았지만, 팬들과의 소통을 중요하게 여기는 편입니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.38614702,0.5,0.924607589386269,0.5394,0.75,5,레이싱 불스의 밝고 긍정적인 이미지는 팬들과의 소통을 강조하는 스타일과 잘 어울립니다.
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3514831,0.5,0.9354280984956792,0.5277,0.6,8,"맥라렌은 전 세계적으로 유명한 브랜드로, 팬과의 소통을 중요시하는 이미지를 가지고 있습니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,하스,F1,0.33177122,0.5,0.923812992867432,0.5175,0.4,10,"하스는 상대적으로 덜 알려진 팀이지만, 팬들과의 소통을 강조하는 노력이 필요합니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레드불,F1,0.35513335,0.5,0.869819254343648,0.516,0.8,4,"레드불은 밝고 긍정적인 이미지를 가지고 있으며, 팬들과의 소통을 중요시합니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,페라리,F1,0.35191637,0.5,0.867585580547885,0.5143,0.9,2,"페라리는 전 세계적으로 유명한 브랜드로, 팬과의 소통을 강조하는 다양한 마케팅 활동을 합니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,자우버,F1,0.31108582,0.5,0.8822722818574583,0.5009,0.5,9,"자우버는 상대적으로 덜 알려진 팀이지만, 팬들과의 소통을 중요시하는 노력이 필요합니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,윌리엄스,F1,0.265319,0.5,0.940160426099116,0.4942,0.7,6,"윌리엄스는 밝고 긍정적인 이미지를 가지고 있으며, 팬들과의 소통을 강조합니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,애스턴 마틴,F1,0.2722065,0.5,0.9197905115027536,0.4928,0.85,3,애스턴 마틴은 자동차 브랜드로서 팬과의 소통을 중요시하는 다양한 마케팅 활동을 합니다.
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,알핀,F1,0.2700157,0.5,0.9093003387305426,0.4899,0.65,7,"알핀은 상대적으로 새로운 팀이지만, 팬들과의 소통을 강조하는 노력이 필요합니다."
1,제주 SK FC,나는 제주 SK FC의 '팬_소통_강화' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,메르세데스,F1,0.263715,0.5,0.8813761980547393,0.4818,0.95,1,"메르세데스는 전 세계적으로 유명한 브랜드로, 팬과의 소통을 중요시하는 다양한 마케팅 활동을 합니다."
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,제주 SK FC,K LEAGUE,0.38501143,0.5,0.9480141155784624,0.5436,0.75,4,제주 SK FC의 독특한 색상과 로고 디자인은 알핀의 스타일과 유사하다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,광주FC,K LEAGUE,0.3578526,0.5,0.9032777632922462,0.5238,0.6,7,광주FC의 깔끔하고 세련된 이미지는 알핀의 스타일에 가까운 편이다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.3349936,0.5,0.9323982092801332,0.5205,0.4,12,"FC안양은 비교적 새로운 팀으로, 독특한 디자인을 갖추고 있지만, 알핀과 완전히 동일한 느낌은 아니다."
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.30588022,0.5,0.9680314540706978,0.516,0.55,9,대전 하나 시티즌의 로고와 유니폼 디자인은 알핀의 스타일에 가까운 편이다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.3097415,0.5,0.91852243768743,0.5076,0.8,2,FC 서울의 깔끔하고 세련된 이미지는 알핀의 스타일과 매우 유사하다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,울산 HD FC,K LEAGUE,0.28883946,0.5,0.9383072635247672,0.5032,0.65,6,울산 HD FC는 독특한 로고와 색상을 갖추고 있어 알핀의 스타일에 가까운 편이다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,전북 현대 모터스,K LEAGUE,0.28229,0.5,0.9422203001400252,0.5014,0.45,11,"전북 현대 모터스는 전통적인 디자인을 유지하고 있지만, 알핀과는 다소 다른 느낌이다."
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대구FC,K LEAGUE,0.28638658,0.5,0.9183184980300902,0.4982,0.7,5,대구FC의 독특한 로고와 색상은 알핀의 스타일에 유사하다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,강원FC,K LEAGUE,0.2794737,0.5,0.929090477489964,0.4976,0.5,10,"강원FC는 비교적 단순한 디자인을 유지하고 있지만, 알핀과 비슷한 느낌을 준다."
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,인천 유나이티드,K LEAGUE,0.2668671,0.5,0.8960919228954383,0.486,0.85,1,인천 유나이티드는 깔끔하고 세련된 이미지를 갖추고 있어 알핀의 스타일에 매우 유사하다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,포항 스틸러스,K LEAGUE,0.24852994,0.5,0.9304761103918512,0.4855,0.6,7,포항 스틸러스는 독특한 로고와 색상을 갖추고 있어 알핀과 비슷한 느낌을 준다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,수원 삼성 블루윙즈,K LEAGUE,0.22284502,0.5,0.9079321587607178,0.4707,0.8,2,수원 삼성 블루윙즈는 깔끔하고 세련된 이미지를 갖추고 있어 알핀의 스타일에 매우 유사하다.
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.3749795,0.5,0.9648402984482792,0.543,0.85,1,"뉴캐슬은 강력한 수비와 전술적 안정감을 중시하는 팀으로, 알핀의 '정치적_혼란'과 비슷한 전술적 접근 방식을 사용합니다."
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,울버햄튼 원더러스,EPL,0.35748616,0.5,0.9769664364860592,0.5384,0.75,2,"울버햄튼은 강력한 수비와 효율적인 전방 압박을 중시하는 팀으로, 알핀의 전술적 접근 방식과 유사합니다."
1,알핀,나는 알핀의 '정치적_혼란' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,아스톤 빌라,EPL,0.34703413,0.5,0.9847085805412288,0.5358,0.65,3,"아스톤 빌라는 공격적인 전술을 사용하며, 수비와 미드필드에서 강력한 안정감을 제공하는 팀입니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,포항 스틸러스,K LEAGUE,0.40287524,0.9962722063064576,0.9304761103918512,0.7458,0.75,3,"포항 스틸러스는 강력하고 공격적인 플레이를 선호하는 팀으로, 브라이튼 앤 호브 알비온과 비슷한 전술적 접근을 보여줍니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,전북 현대 모터스,K LEAGUE,0.38945666,0.4863625168800354,0.9422203001400252,0.5388,0.8,2,"전북 현대는 강력한 수비와 빠른 공격 전환 속도를 중시하는 팀으로, 브라이튼 앤 호브 알비온의 전술적 특징과 유사합니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,수원 삼성 블루윙즈,K LEAGUE,0.36488485,0.5,0.9079321587607178,0.5275,0.85,1,"수원 삼성은 강력한 수비와 빠른 공격을 동시에 추구하는 팀으로, 브라이튼 앤 호브 알비온과 비슷한 전술적 접근을 보여줍니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,NC 다이노스,KBO,0.3725085,0.9518049955368042,0.8965756496547586,0.709,0.75,4,NC 다이노스는 꾸준한 성적을 내며 중상위권 안착에 관심이 많은 팀으로 알려져 있습니다.
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,롯데 자이언츠,KBO,0.32927498,0.7880107760429382,0.9239084086851896,0.6317,0.8,3,롯데는 최근 몇 년간 중상위권 안착을 선호하는 선수들을 많이 영입해왔습니다.
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,키움 히어로즈,KBO,0.37617055,0.6139283180236816,0.9368513188800902,0.5834,0.85,1,"키움은 신생팀으로서 빠른 성장을 목표로 하며, 중상위권 안착에 관심이 많은 팀입니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,삼성 라이온즈,KBO,0.41008094,0.5960641503334045,0.8872751692682712,0.5799,0.7,6,"삼성은 꾸준한 성적을 내는 팀으로, 중상위권 안착을 선호하는 선수들이 많습니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,KT 위즈,KBO,0.45094064,0.5,0.9837736012587376,0.5771,0.6,7,"KT는 최근 몇 년간 성적이 불안정했지만, 중상위권 안착에 관심이 많은 팀입니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,기아 타이거즈,KBO,0.35290244,0.5746060013771057,0.904112603536039,0.5518,0.75,4,"기아는 최근 몇 년간 성적이 향상되었으며, 중상위권 안착에 관심이 많은 팀입니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,SSG 랜더스,KBO,0.32329693,0.3348810076713562,0.9439742863654778,0.4521,0.85,1,"SSG는 신생팀으로서 빠른 성장을 목표로 하며, 중상위권 안착에 관심이 많은 팀입니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,페라리,F1,0.46123585,0.5926162600517273,0.867585580547885,0.5951,0.75,3,"페라리는 브라이튼 앤 호브 알비온과 유사한 강력하고 정교한 팀으로, 성공적인 경력을 가지고 있습니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.4404292,0.5,0.9354280984956792,0.5633,0.8,2,"맥라렌은 기술적이고 전략적으로 강한 팀으로, 브라이튼 앤 호브 알비온과 유사한 성장 과정을 겪었습니다."
1,브라이튼 앤 호브 알비온,나는 브라이튼 앤 호브 알비온의 '중상위권안착' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,메르세데스,F1,0.42605868,0.5,0.8813761980547393,0.5467,0.85,1,"메르세데스는 브라이튼 앤 호브 알비온처럼 강력하고 정교한 팀으로, 꾸준히 상위권에 위치해 있습니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,KT 위즈,KBO,0.42861435,0.5,0.9837736012587376,0.5682,0.75,2,KT 위즈는 강력한 타선과 투수진을 보유하고 있어 '레알 수원' 같은 스타일의 팀으로 평가됩니다.
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,삼성 라이온즈,KBO,0.45706898,0.5,0.8872751692682712,0.5603,0.85,1,삼성 라이온즈는 강력한 팀컬처와 우승 경험이 많아 '레알 수원'과 유사한 느낌을 줍니다.
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,LG 트윈즈,KBO,0.3973899,0.5,0.9260043181881564,0.5442,0.6,4,"LG 트윈즈는 꾸준히 강팀으로 자리 잡고 있으며, 타선과 투수진 모두가 우수합니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,키움 히어로즈,KBO,0.36397558,0.5,0.9368513188800902,0.533,0.7,3,"키움 히어로즈는 젊은 선수들이 주축이 되어 활약하며, 앞으로도 성장 가능성이 큽니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,NC 다이노스,KBO,0.37379372,0.5,0.8965756496547586,0.5288,0.5,5,"NC 다이노스는 타선에서 강점을 보이며, 투수진의 안정성을 찾고 있습니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,롯데 자이언츠,KBO,0.3243665,0.5,0.9239084086851896,0.5145,0.3,6,"롯데 자이언츠는 아직 안정적인 팀으로 자리 잡지 못했으나, 젊은 선수들이 성장하고 있습니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,기아 타이거즈,KBO,0.31739601,0.5,0.904112603536039,0.5078,0.2,7,"기아 타이거즈는 최근 몇 년간 성적이 부진하며, 아직 '레알 수원' 같은 팀으로 평가하기 어렵습니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,SSG 랜더스,KBO,0.2706235,0.5,0.9439742863654778,0.497,0.1,8,SSG 랜더스는 신생팀으로서 아직 안정적인 성적을 내기 어려운 상황입니다.
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.4271762,0.5,0.9721760249455392,0.5653,0.05,10,"팰리스는 공격적인 축구를 선호하지만, 아직 완전히 정립된 스타일이 없기 때문에 '레알 수원' 같은 스타일에 매료될 가능성이 낮습니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.43613672,0.5,0.9470712300839362,0.5639,0.95,1,"리버풀은 강력한 팀으로, 공격적인 축구 스타일과 높은 경기력 덕분에 '레알 수원' 같은 스타일에 매료될 수 있습니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,첼시,EPL,0.45864302,0.5,0.8872170872506784,0.5609,0.85,2,"첼시는 강력한 팀으로, 다양한 공격 전술을 구사하며 빠른 속도와 정확한 패스 플레이로 상대팀을 압박합니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.41307032,0.5,0.9648402984482792,0.5582,0.05,10,"뉴캐슬은 공격적인 축구를 선호하지만, 아직 완전히 정립된 스타일이 없기 때문에 '레알 수원' 같은 스타일에 매료될 가능성이 낮습니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,토트넘 홋스퍼,EPL,0.40260968,0.5,0.9597523705379496,0.553,0.45,6,토트넘은 다양한 선수들과 강력한 전술 덕분에 '레알 수원' 같은 스타일에 매료될 가능성이 있습니다.
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맨체스터 유나이티드,EPL,0.398303,0.5,0.9387467508866107,0.5471,0.75,3,"유나이티드는 역사적인 팀으로, 다양한 선수들과 강력한 전술 덕분에 '레알 수원' 같은 스타일에 매료될 가능성이 큽니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,아스톤 빌라,EPL,0.37094936,0.5,0.9847085805412288,0.5453,0.05,10,"빌라는 공격적인 축구를 선호하지만, 아직 완전히 정립된 스타일이 없기 때문에 '레알 수원' 같은 스타일에 매료될 가능성이 낮습니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,아스날,EPL,0.35265633,0.5,0.9811790089246664,0.5373,0.55,5,"아스날은 공격적인 축구를 선호하는 팀으로, 빠른 속도와 정확한 패스 플레이로 상대팀을 압박합니다."
1,수원 삼성 블루윙즈,나는 수원 삼성 블루윙즈의 '레알 수원' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맨체스터 시티,EPL,0.39982453,0.5,0.8806543859487871,0.5361,0.65,4,"시티는 강력한 팀으로, 빠른 속도와 정확한 패스 플레이로 상대팀을 압박하며 '레알 수원' 같은 스타일에 매료될 가능성이 있습니다."
